YearWeekISO,ReportingCountry,Denominator,NumberDosesReceived,NumberDosesExported,FirstDose,FirstDoseRefused,SecondDose,DoseAdditional1,DoseAdditional2,DoseAdditional3,DoseAdditional4,DoseAdditional5,UnknownDose,Region,TargetGroup,Vaccine,Population
2021-W41,AT,3005708,0,0,38,,109,0,0,0,0,0,0,AT,Age25_49,AZ,8932664
2021-W41,AT,435176,0,0,0,,0,0,0,0,0,0,0,AT,Age5_9,AZ,8932664
2021-W41,AT,1392642,0,0,11,,41,3,0,0,0,0,0,AT,Age50_59,AZ,8932664
2021-W41,AT,1086320,0,0,8,,21,6,0,0,0,0,0,AT,Age60_69,AZ,8932664
2022-W27,AT,1551690,0,0,1,,0,5,0,0,0,0,0,AT,Age<18,MOD,8978929
2022-W27,AT,7427239,0,0,21,,32,291,2603,16,0,0,0,AT,ALL,MOD,8978929
2022-W27,AT,431785,0,0,0,,0,0,0,0,0,0,0,AT,Age0_4,MODBA.1,8978929
2022-W27,AT,424628,0,0,0,,0,0,0,0,0,0,0,AT,Age10_14,MODBA.1,8978929
2022-W27,AT,260101,0,0,0,,0,0,0,0,0,0,0,AT,Age15_17,MODBA.1,8978929
2022-W27,AT,676675,0,0,0,,0,0,0,0,0,0,0,AT,Age18_24,MODBA.1,8978929
2022-W27,AT,3005708,0,0,0,,0,0,1,0,0,0,0,AT,Age25_49,MODBA.1,8978929
2022-W27,AT,435176,0,0,0,,0,0,0,0,0,0,0,AT,Age5_9,MODBA.1,8978929
2022-W27,AT,1392642,0,0,0,,0,2,0,0,0,0,0,AT,Age50_59,MODBA.1,8978929
2022-W27,AT,1086320,0,0,0,,0,0,0,0,0,0,0,AT,Age60_69,MODBA.1,8978929
2022-W27,AT,741680,0,0,0,,0,0,1,0,0,0,0,AT,Age70_79,MODBA.1,8978929
2022-W27,AT,524214,0,0,0,,0,0,0,0,0,0,0,AT,Age80+,MODBA.1,8978929
2022-W27,AT,1551690,0,0,0,,0,0,0,0,0,0,0,AT,Age<18,MODBA.1,8978929
2022-W27,AT,7427239,0,0,0,,0,2,2,0,0,0,0,AT,ALL,MODBA.1,8978929
2022-W27,AT,431785,0,0,0,,0,0,0,0,0,0,0,AT,Age0_4,NVXD,8978929
2021-W23,AT,431785,0,0,0,,0,0,0,0,0,0,0,AT,Age0_4,COMBA.4-5,8932664
2021-W23,AT,424628,0,0,0,,0,0,0,0,0,0,0,AT,Age10_14,COMBA.4-5,8932664
2021-W23,AT,260101,0,0,0,,0,0,0,0,0,0,0,AT,Age15_17,COMBA.4-5,8932664
2021-W23,AT,676675,0,0,0,,0,0,0,0,0,0,0,AT,Age18_24,COMBA.4-5,8932664
2021-W23,AT,3005708,0,0,1,,1,0,0,0,0,0,0,AT,Age25_49,COMBA.4-5,8932664
2021-W23,AT,435176,0,0,0,,0,0,0,0,0,0,0,AT,Age5_9,COMBA.4-5,8932664
2021-W23,AT,1392642,0,0,0,,0,0,0,0,0,0,0,AT,Age50_59,COMBA.4-5,8932664
2021-W23,AT,1086320,0,0,0,,0,0,0,0,0,0,0,AT,Age60_69,COMBA.4-5,8932664
2021-W23,AT,741680,0,0,0,,0,0,0,0,0,0,0,AT,Age70_79,COMBA.4-5,8932664
2021-W23,AT,524214,0,0,0,,0,0,0,0,0,0,0,AT,Age80+,COMBA.4-5,8932664
2021-W23,AT,1551690,0,0,0,,0,0,0,0,0,0,0,AT,Age<18,COMBA.4-5,8932664
2021-W23,AT,7427239,0,0,1,,1,0,0,0,0,0,0,AT,ALL,COMBA.4-5,8932664
2021-W23,AT,431785,0,0,0,,0,0,0,0,0,0,0,AT,Age0_4,JANSS,8932664
2021-W23,AT,424628,0,0,2,,0,0,0,0,0,0,0,AT,Age10_14,JANSS,8932664
2021-W23,AT,260101,0,0,52,,0,0,0,0,0,0,0,AT,Age15_17,JANSS,8932664
2021-W23,AT,676675,0,0,2708,,2,1,0,0,0,0,0,AT,Age18_24,JANSS,8932664
2021-W23,AT,3005708,0,0,13537,,7,3,0,0,0,0,0,AT,Age25_49,JANSS,8932664
2021-W23,AT,435176,0,0,1,,0,0,0,0,0,0,0,AT,Age5_9,JANSS,8932664
2021-W23,AT,1392642,0,0,4488,,5,0,0,0,0,0,0,AT,Age50_59,JANSS,8932664
2021-W23,AT,1086320,0,0,1079,,1,3,0,0,0,0,0,AT,Age60_69,JANSS,8932664
2021-W23,AT,741680,0,0,464,,0,1,0,0,0,0,0,AT,Age70_79,JANSS,8932664
2021-W23,AT,524214,0,0,364,,0,1,0,0,0,0,0,AT,Age80+,JANSS,8932664
2021-W23,AT,1551690,0,0,55,,0,0,0,0,0,0,0,AT,Age<18,JANSS,8932664
2021-W23,AT,7427239,14100,0,22640,,15,9,0,0,0,0,0,AT,ALL,JANSS,8932664
2021-W23,AT,431785,0,0,0,,0,0,0,0,0,0,0,AT,Age0_4,MOD,8932664
2021-W23,AT,424628,0,0,0,,0,0,0,0,0,0,0,AT,Age10_14,MOD,8932664
2021-W23,AT,260101,0,0,33,,5,0,0,0,0,0,0,AT,Age15_17,MOD,8932664
2021-W23,AT,676675,0,0,4576,,822,0,0,0,0,0,0,AT,Age18_24,MOD,8932664
2021-W23,AT,3005708,0,0,24566,,4864,5,0,0,0,0,0,AT,Age25_49,MOD,8932664
2021-W23,AT,435176,0,0,0,,0,0,0,0,0,0,0,AT,Age5_9,MOD,8932664
2021-W23,AT,1392642,0,0,8018,,8782,6,0,0,0,0,0,AT,Age50_59,MOD,8932664
2021-W23,AT,1086320,0,0,1445,,7579,0,0,0,0,0,0,AT,Age60_69,MOD,8932664
2022-W27,AT,424628,0,0,0,,0,0,1,0,0,0,0,AT,Age10_14,NVXD,8978929
2022-W27,AT,260101,0,0,0,,0,2,1,0,0,0,0,AT,Age15_17,NVXD,8978929
2022-W27,AT,676675,0,0,4,,5,5,4,1,0,0,0,AT,Age18_24,NVXD,8978929
2022-W27,AT,3005708,0,0,12,,29,22,28,0,0,0,0,AT,Age25_49,NVXD,8978929
2022-W27,AT,435176,0,0,0,,0,0,0,0,0,0,0,AT,Age5_9,NVXD,8978929
2022-W27,AT,1392642,0,0,4,,14,17,27,2,0,0,0,AT,Age50_59,NVXD,8978929
2022-W27,AT,1086320,0,0,3,,5,9,48,0,0,0,0,AT,Age60_69,NVXD,8978929
2022-W27,AT,741680,0,0,1,,2,2,64,0,0,0,0,AT,Age70_79,NVXD,8978929
2022-W28,AT,1392642,0,0,0,,0,1,1,0,0,0,0,AT,Age50_59,COMBA.1,8978929
2022-W28,AT,435176,0,0,0,,0,0,0,0,0,0,0,AT,Age5_9,COMBA.1,8978929
2022-W28,AT,3005708,0,0,0,,0,0,2,0,0,0,0,AT,Age25_49,COMBA.1,8978929
2022-W28,AT,676675,0,0,0,,0,0,0,0,0,0,0,AT,Age18_24,COMBA.1,8978929
2022-W28,AT,260101,0,0,0,,0,0,0,0,0,0,0,AT,Age15_17,COMBA.1,8978929
2022-W28,AT,424628,0,0,0,,0,0,0,0,0,0,0,AT,Age10_14,COMBA.1,8978929
2022-W28,AT,431785,0,0,0,,0,0,0,0,0,0,0,AT,Age0_4,COMBA.1,8978929
2022-W28,AT,7427239,0,0,429,,674,6043,56881,262,0,0,0,AT,ALL,COM,8978929
2022-W28,AT,1551690,0,0,300,,452,2584,179,1,0,0,0,AT,Age<18,COM,8978929
2022-W28,AT,524214,0,0,32,,50,649,15570,38,0,0,0,AT,Age80+,COM,8978929
2022-W28,AT,741680,0,0,21,,43,673,18696,74,0,0,0,AT,Age70_79,COM,8978929
2022-W28,AT,1086320,0,0,53,,64,816,12970,71,0,0,0,AT,Age60_69,COM,8978929
2022-W28,AT,1392642,0,0,50,,82,888,4751,34,0,0,0,AT,Age50_59,COM,8978929
2022-W28,AT,435176,0,0,81,,149,654,1,0,0,0,0,AT,Age5_9,COM,8978929
2022-W28,AT,3005708,0,0,210,,337,2310,4288,41,0,0,0,AT,Age25_49,COM,8978929
2022-W28,AT,676675,0,0,63,,98,707,606,4,0,0,0,AT,Age18_24,COM,8978929
2022-W28,AT,260101,0,0,25,,49,563,98,1,0,0,0,AT,Age15_17,COM,8978929
2022-W28,AT,424628,0,0,99,,208,1324,76,0,0,0,0,AT,Age10_14,COM,8978929
2022-W28,AT,431785,0,0,95,,46,43,4,0,0,0,0,AT,Age0_4,COM,8978929
2022-W28,AT,7427239,0,0,1,,0,0,1,0,0,0,0,AT,ALL,AZ,8978929
2022-W28,AT,1551690,0,0,0,,0,0,0,0,0,0,0,AT,Age<18,AZ,8978929
2022-W28,AT,524214,0,0,0,,0,0,0,0,0,0,0,AT,Age80+,AZ,8978929
2022-W28,AT,741680,0,0,0,,0,0,1,0,0,0,0,AT,Age70_79,AZ,8978929
2022-W28,AT,1086320,0,0,0,,0,0,0,0,0,0,0,AT,Age60_69,AZ,8978929
2022-W15,AT,1551690,0,0,420,,589,1755,9,0,0,0,0,AT,Age<18,COM,8978929
2022-W15,AT,524214,0,0,11,,41,496,695,0,0,0,0,AT,Age80+,COM,8978929
2022-W15,AT,741680,0,0,20,,70,835,429,0,0,0,0,AT,Age70_79,COM,8978929
2022-W15,AT,1086320,0,0,48,,89,1321,465,2,0,0,0,AT,Age60_69,COM,8978929
2022-W15,AT,1392642,0,0,63,,206,1653,605,2,0,0,0,AT,Age50_59,COM,8978929
2022-W15,AT,435176,0,0,103,,157,20,0,0,0,0,0,AT,Age5_9,COM,8978929
2022-W15,AT,3005708,0,0,306,,621,4105,1208,3,0,0,0,AT,Age25_49,COM,8978929
2022-W15,AT,676675,0,0,130,,229,1343,404,0,0,0,0,AT,Age18_24,COM,8978929
2022-W15,AT,260101,0,0,101,,135,952,7,0,0,0,0,AT,Age15_17,COM,8978929
2022-W15,AT,424628,0,0,178,,192,779,2,0,0,0,0,AT,Age10_14,COM,8978929
2022-W15,AT,431785,0,0,38,,105,4,0,0,0,0,0,AT,Age0_4,COM,8978929
2022-W15,AT,7427239,0,0,0,,0,1,1,1,0,0,0,AT,ALL,AZ,8978929
2022-W15,AT,1551690,0,0,0,,1,0,0,0,0,0,0,AT,Age<18,AZ,8978929
2022-W15,AT,524214,0,0,0,,0,0,0,0,0,0,0,AT,Age80+,AZ,8978929
2022-W15,AT,741680,0,0,0,,0,1,0,0,0,0,0,AT,Age70_79,AZ,8978929
2022-W15,AT,1086320,0,0,0,,0,0,1,0,0,0,0,AT,Age60_69,AZ,8978929
2022-W15,AT,1392642,0,0,0,,0,0,0,0,0,0,0,AT,Age50_59,AZ,8978929
2022-W15,AT,435176,0,0,0,,1,0,0,0,0,0,0,AT,Age5_9,AZ,8978929
2022-W28,AT,1392642,0,0,0,,0,0,0,0,0,0,0,AT,Age50_59,AZ,8978929
2022-W28,AT,435176,0,0,0,,0,0,0,0,0,0,0,AT,Age5_9,AZ,8978929
2022-W28,AT,3005708,0,0,1,,0,0,0,0,0,0,0,AT,Age25_49,AZ,8978929
2022-W28,AT,676675,0,0,0,,0,0,0,0,0,0,0,AT,Age18_24,AZ,8978929
2022-W28,AT,260101,0,0,0,,0,0,0,0,0,0,0,AT,Age15_17,AZ,8978929
2022-W28,AT,424628,0,0,0,,0,0,0,0,0,0,0,AT,Age10_14,AZ,8978929
2022-W28,AT,431785,0,0,0,,0,0,0,0,0,0,0,AT,Age0_4,AZ,8978929
2022-W27,AT,7427239,0,0,0,,0,0,0,0,0,0,0,AT,ALL,VLA,8978929
2022-W27,AT,1551690,0,0,0,,0,0,0,0,0,0,0,AT,Age<18,VLA,8978929
2022-W27,AT,524214,0,0,0,,0,0,0,0,0,0,0,AT,Age80+,VLA,8978929
2022-W27,AT,741680,0,0,0,,0,0,0,0,0,0,0,AT,Age70_79,VLA,8978929
2022-W27,AT,1086320,0,0,0,,0,0,0,0,0,0,0,AT,Age60_69,VLA,8978929
2022-W27,AT,1392642,0,0,0,,0,0,0,0,0,0,0,AT,Age50_59,VLA,8978929
2022-W27,AT,435176,0,0,0,,0,0,0,0,0,0,0,AT,Age5_9,VLA,8978929
2022-W27,AT,3005708,0,0,0,,0,0,0,0,0,0,0,AT,Age25_49,VLA,8978929
2022-W27,AT,676675,0,0,0,,0,0,0,0,0,0,0,AT,Age18_24,VLA,8978929
2022-W27,AT,260101,0,0,0,,0,0,0,0,0,0,0,AT,Age15_17,VLA,8978929
2022-W27,AT,424628,0,0,0,,0,0,0,0,0,0,0,AT,Age10_14,VLA,8978929
2022-W27,AT,431785,0,0,0,,0,0,0,0,0,0,0,AT,Age0_4,VLA,8978929
2022-W27,AT,7427239,0,0,0,,0,0,0,0,0,0,5,AT,ALL,UNK,8978929
2022-W27,AT,1551690,0,0,0,,0,0,0,0,0,0,0,AT,Age<18,UNK,8978929
2022-W27,AT,524214,0,0,0,,0,0,0,0,0,0,0,AT,Age80+,UNK,8978929
2022-W27,AT,741680,0,0,0,,0,0,0,0,0,0,1,AT,Age70_79,UNK,8978929
2022-W27,AT,1086320,0,0,0,,0,0,0,0,0,0,0,AT,Age60_69,UNK,8978929
2022-W30,AT,676675,0,0,7,,5,17,1,0,0,0,0,AT,Age18_24,NVXD,8978929
2021-W20,AT,1392642,0,0,1,,0,0,0,0,0,0,0,AT,Age50_59,COMBA.4-5,8932664
2021-W20,AT,435176,0,0,0,,0,0,0,0,0,0,0,AT,Age5_9,COMBA.4-5,8932664
2021-W20,AT,3005708,0,0,0,,0,0,0,0,0,0,0,AT,Age25_49,COMBA.4-5,8932664
2021-W20,AT,676675,0,0,0,,0,0,0,0,0,0,0,AT,Age18_24,COMBA.4-5,8932664
2021-W20,AT,260101,0,0,0,,0,0,0,0,0,0,0,AT,Age15_17,COMBA.4-5,8932664
2021-W20,AT,424628,0,0,0,,0,0,0,0,0,0,0,AT,Age10_14,COMBA.4-5,8932664
2021-W20,AT,431785,0,0,0,,0,0,0,0,0,0,0,AT,Age0_4,COMBA.4-5,8932664
2021-W20,AT,7427239,0,0,9,,9,0,0,0,0,0,0,AT,ALL,COMBA.1,8932664
2021-W20,AT,1551690,0,0,0,,0,0,0,0,0,0,0,AT,Age<18,COMBA.1,8932664
2021-W20,AT,524214,0,0,0,,0,0,0,0,0,0,0,AT,Age80+,COMBA.1,8932664
2021-W20,AT,741680,0,0,0,,1,0,0,0,0,0,0,AT,Age70_79,COMBA.1,8932664
2021-W20,AT,1086320,0,0,0,,3,0,0,0,0,0,0,AT,Age60_69,COMBA.1,8932664
2021-W20,AT,1392642,0,0,0,,3,0,0,0,0,0,0,AT,Age50_59,COMBA.1,8932664
2021-W20,AT,435176,0,0,0,,0,0,0,0,0,0,0,AT,Age5_9,COMBA.1,8932664
2021-W20,AT,3005708,0,0,9,,0,0,0,0,0,0,0,AT,Age25_49,COMBA.1,8932664
2021-W20,AT,676675,0,0,0,,2,0,0,0,0,0,0,AT,Age18_24,COMBA.1,8932664
2021-W20,AT,260101,0,0,0,,0,0,0,0,0,0,0,AT,Age15_17,COMBA.1,8932664
2021-W22,AT,424628,0,0,0,,0,0,0,0,0,0,0,AT,Age10_14,SGSK,8932664
2021-W22,AT,431785,0,0,0,,0,0,0,0,0,0,0,AT,Age0_4,SGSK,8932664
2021-W22,AT,7427239,0,0,0,,0,0,0,0,0,0,0,AT,ALL,NVXD,8932664
2021-W22,AT,1551690,0,0,0,,0,0,0,0,0,0,0,AT,Age<18,NVXD,8932664
2021-W22,AT,524214,0,0,0,,0,0,0,0,0,0,0,AT,Age80+,NVXD,8932664
2021-W22,AT,741680,0,0,0,,0,0,0,0,0,0,0,AT,Age70_79,NVXD,8932664
2021-W22,AT,1086320,0,0,0,,0,0,0,0,0,0,0,AT,Age60_69,NVXD,8932664
2021-W22,AT,1392642,0,0,0,,0,0,0,0,0,0,0,AT,Age50_59,NVXD,8932664
2021-W22,AT,435176,0,0,0,,0,0,0,0,0,0,0,AT,Age5_9,NVXD,8932664
2021-W22,AT,3005708,0,0,0,,0,0,0,0,0,0,0,AT,Age25_49,NVXD,8932664
2021-W22,AT,676675,0,0,0,,0,0,0,0,0,0,0,AT,Age18_24,NVXD,8932664
2021-W22,AT,260101,0,0,0,,0,0,0,0,0,0,0,AT,Age15_17,NVXD,8932664
2021-W22,AT,424628,0,0,0,,0,0,0,0,0,0,0,AT,Age10_14,NVXD,8932664
2021-W22,AT,431785,0,0,0,,0,0,0,0,0,0,0,AT,Age0_4,NVXD,8932664
2021-W22,AT,7427239,0,0,0,,0,0,0,0,0,0,0,AT,ALL,MODBA.1,8932664
2021-W22,AT,1551690,0,0,0,,0,0,0,0,0,0,0,AT,Age<18,MODBA.1,8932664
2021-W22,AT,524214,0,0,0,,0,0,0,0,0,0,0,AT,Age80+,MODBA.1,8932664
2021-W22,AT,741680,0,0,0,,0,0,0,0,0,0,0,AT,Age70_79,MODBA.1,8932664
2021-W22,AT,1086320,0,0,0,,0,0,0,0,0,0,0,AT,Age60_69,MODBA.1,8932664
2021-W22,AT,1392642,0,0,0,,0,0,0,0,0,0,0,AT,Age50_59,MODBA.1,8932664
2021-W22,AT,435176,0,0,0,,0,0,0,0,0,0,0,AT,Age5_9,MODBA.1,8932664
2021-W22,AT,3005708,0,0,0,,0,0,0,0,0,0,0,AT,Age25_49,MODBA.1,8932664
2021-W22,AT,676675,0,0,0,,0,0,0,0,0,0,0,AT,Age18_24,MODBA.1,8932664
2021-W22,AT,260101,0,0,0,,0,0,0,0,0,0,0,AT,Age15_17,MODBA.1,8932664
2021-W22,AT,424628,0,0,0,,0,0,0,0,0,0,0,AT,Age10_14,MODBA.1,8932664
2021-W22,AT,431785,0,0,0,,0,0,0,0,0,0,0,AT,Age0_4,MODBA.1,8932664
2023-W04,AT,1392642,0,0,0,,0,1,4,1,0,0,0,AT,Age50_59,SGSK,8978929
2021-W22,AT,7427239,58800,0,39776,,16612,15,1,0,0,0,0,AT,ALL,MOD,8932664
2021-W22,AT,1551690,0,0,46,,3,0,0,0,0,0,0,AT,Age<18,MOD,8932664
2023-W04,AT,435176,0,0,0,,0,0,0,0,0,0,0,AT,Age5_9,SGSK,8978929
2023-W04,AT,3005708,0,0,0,,1,0,16,2,0,0,0,AT,Age25_49,SGSK,8978929
2023-W07,AT,676675,0,0,8,,9,28,229,21,0,0,0,AT,Age18_24,COMBA.4-5,8978929
2023-W07,AT,260101,0,0,1,,1,14,61,4,0,0,0,AT,Age15_17,COMBA.4-5,8978929
2023-W07,AT,424628,0,0,0,,2,27,33,0,0,0,0,AT,Age10_14,COMBA.4-5,8978929
2023-W07,AT,431785,0,0,3,,4,9,0,0,0,0,0,AT,Age0_4,COMBA.4-5,8978929
2023-W07,AT,7427239,0,0,2,,9,9,80,26,0,0,0,AT,ALL,COMBA.1,8978929
2021-W03,AT,524214,0,0,0,,0,0,0,0,0,0,0,AT,Age80+,AZ,8932664
2021-W03,AT,741680,0,0,0,,0,0,0,0,0,0,0,AT,Age70_79,AZ,8932664
2021-W03,AT,1086320,0,0,0,,0,0,0,0,0,0,0,AT,Age60_69,AZ,8932664
2023-W07,AT,1551690,0,0,2,,5,5,1,0,0,0,0,AT,Age<18,COMBA.1,8978929
2023-W07,AT,524214,0,0,0,,0,0,6,5,0,0,0,AT,Age80+,COMBA.1,8978929
2023-W07,AT,741680,0,0,0,,0,0,11,6,0,0,0,AT,Age70_79,COMBA.1,8978929
2023-W07,AT,1086320,0,0,0,,0,1,25,7,0,0,0,AT,Age60_69,COMBA.1,8978929
2023-W07,AT,1392642,0,0,0,,2,3,17,6,0,0,0,AT,Age50_59,COMBA.1,8978929
2023-W07,AT,435176,0,0,0,,0,1,0,0,0,0,0,AT,Age5_9,COMBA.1,8978929
2023-W07,AT,3005708,0,0,2,,6,3,18,2,0,0,0,AT,Age25_49,COMBA.1,8978929
2023-W07,AT,676675,0,0,0,,1,2,3,0,0,0,0,AT,Age18_24,COMBA.1,8978929
2023-W07,AT,260101,0,0,1,,0,0,0,0,0,0,0,AT,Age15_17,COMBA.1,8978929
2023-W07,AT,424628,0,0,0,,1,2,1,0,0,0,0,AT,Age10_14,COMBA.1,8978929
2023-W07,AT,431785,0,0,1,,4,2,0,0,0,0,0,AT,Age0_4,COMBA.1,8978929
2023-W07,AT,7427239,0,0,19,,20,32,415,142,0,0,0,AT,ALL,COM,8978929
2023-W07,AT,1551690,0,0,35,,64,44,14,0,0,0,0,AT,Age<18,COM,8978929
2023-W07,AT,524214,0,0,1,,1,2,37,32,0,0,0,AT,Age80+,COM,8978929
2023-W07,AT,741680,0,0,1,,0,1,67,36,0,0,0,AT,Age70_79,COM,8978929
2023-W07,AT,1086320,0,0,2,,0,5,96,45,0,0,0,AT,Age60_69,COM,8978929
2021-W22,AT,524214,0,0,178,,350,1,0,0,0,0,0,AT,Age80+,MOD,8932664
2023-W07,AT,1392642,0,0,0,,5,4,106,17,0,0,0,AT,Age50_59,COM,8978929
2023-W07,AT,435176,0,0,1,,4,8,2,0,0,0,0,AT,Age5_9,COM,8978929
2023-W07,AT,3005708,0,0,10,,12,11,88,10,0,0,0,AT,Age25_49,COM,8978929
2021-W52,AT,1086320,0,0,0,,0,0,3,0,0,0,0,AT,Age60_69,COMBA.1,8932664
2021-W52,AT,741680,0,0,0,,0,0,0,0,0,0,0,AT,Age70_79,COMBA.1,8932664
2021-W52,AT,524214,0,0,0,,0,0,0,0,0,0,0,AT,Age80+,COMBA.1,8932664
2021-W52,AT,1551690,0,0,2,,0,0,0,0,0,0,0,AT,Age<18,COMBA.1,8932664
2021-W52,AT,7427239,0,0,3,,3,8,3,0,0,0,0,AT,ALL,COMBA.1,8932664
2021-W52,AT,431785,0,0,0,,0,0,0,0,0,0,0,AT,Age0_4,COMBA.4-5,8932664
2021-W52,AT,424628,0,0,0,,0,0,0,0,0,0,0,AT,Age10_14,COMBA.4-5,8932664
2021-W52,AT,260101,0,0,0,,0,0,0,0,0,0,0,AT,Age15_17,COMBA.4-5,8932664
2021-W52,AT,676675,0,0,0,,0,1,0,0,0,0,0,AT,Age18_24,COMBA.4-5,8932664
2021-W52,AT,3005708,0,0,0,,0,1,0,0,0,0,0,AT,Age25_49,COMBA.4-5,8932664
2022-W17,AT,676675,0,0,0,,0,0,0,0,0,0,0,AT,Age18_24,MODBA.1,8978929
2022-W17,AT,3005708,0,0,0,,0,0,0,0,0,0,0,AT,Age25_49,MODBA.1,8978929
2022-W17,AT,435176,0,0,0,,0,0,0,0,0,0,0,AT,Age5_9,MODBA.1,8978929
2022-W17,AT,1392642,0,0,0,,0,0,0,0,0,0,0,AT,Age50_59,MODBA.1,8978929
2022-W17,AT,1086320,0,0,0,,0,0,1,0,0,0,0,AT,Age60_69,MODBA.1,8978929
2022-W17,AT,741680,0,0,0,,0,0,0,0,0,0,0,AT,Age70_79,MODBA.1,8978929
2022-W17,AT,524214,0,0,0,,0,0,0,0,0,0,0,AT,Age80+,MODBA.1,8978929
2022-W17,AT,1551690,0,0,0,,0,0,0,0,0,0,0,AT,Age<18,MODBA.1,8978929
2022-W17,AT,7427239,0,0,0,,0,0,1,0,0,0,0,AT,ALL,MODBA.1,8978929
2022-W17,AT,431785,0,0,0,,0,0,0,0,0,0,0,AT,Age0_4,NVXD,8978929
2022-W17,AT,424628,0,0,1,,0,0,0,0,0,0,0,AT,Age10_14,NVXD,8978929
2022-W17,AT,260101,0,0,1,,0,3,0,0,0,0,0,AT,Age15_17,NVXD,8978929
2022-W17,AT,676675,0,0,19,,17,8,1,0,0,0,0,AT,Age18_24,NVXD,8978929
2022-W17,AT,3005708,0,0,57,,87,48,22,2,0,0,0,AT,Age25_49,NVXD,8978929
2022-W17,AT,435176,0,0,0,,0,0,0,0,0,0,0,AT,Age5_9,NVXD,8978929
2022-W17,AT,1392642,0,0,23,,47,30,19,0,0,0,0,AT,Age50_59,NVXD,8978929
2022-W17,AT,1086320,0,0,11,,23,20,4,1,0,0,0,AT,Age60_69,NVXD,8978929
2022-W17,AT,741680,0,0,7,,14,8,2,0,0,0,0,AT,Age70_79,NVXD,8978929
2022-W17,AT,524214,0,0,2,,3,1,7,0,0,0,0,AT,Age80+,NVXD,8978929
2022-W17,AT,1551690,0,0,2,,0,3,0,0,0,0,0,AT,Age<18,NVXD,8978929
2022-W17,AT,7427239,0,0,119,,191,115,55,3,0,0,0,AT,ALL,NVXD,8978929
2022-W17,AT,431785,0,0,0,,0,0,0,0,0,0,0,AT,Age0_4,SGSK,8978929
2022-W17,AT,424628,0,0,0,,0,0,0,0,0,0,0,AT,Age10_14,SGSK,8978929
2022-W17,AT,260101,0,0,0,,0,0,0,0,0,0,0,AT,Age15_17,SGSK,8978929
2022-W17,AT,676675,0,0,0,,0,0,0,0,0,0,0,AT,Age18_24,SGSK,8978929
2022-W17,AT,3005708,0,0,0,,0,0,0,0,0,0,0,AT,Age25_49,SGSK,8978929
2022-W17,AT,435176,0,0,0,,0,0,0,0,0,0,0,AT,Age5_9,SGSK,8978929
2021-W52,AT,435176,0,0,0,,0,0,0,0,0,0,0,AT,Age5_9,COMBA.4-5,8932664
2021-W52,AT,1392642,0,0,0,,1,0,0,0,0,0,0,AT,Age50_59,COMBA.4-5,8932664
2021-W52,AT,1086320,0,0,0,,0,0,0,0,0,0,0,AT,Age60_69,COMBA.4-5,8932664
